,date,capital,strat scalar,BTC-USD units,ETH-USD units,LTC-USD units,XMR-USD units,XRP-USD units,ADA-USD units,DOGE-USD units,SOL-USD units,DOT-USD units,ATOM-USD units,TRX-USD units,AVAX-USD units,LINK-USD units,ETC-USD units,FIL-USD units,BCH-USD units,NEAR-USD units,ALGO-USD units,EOS-USD units,FTM-USD units,XTZ-USD units,NEO-USD units,BTC-USD w,ETH-USD w,LTC-USD w,XMR-USD w,XRP-USD w,ADA-USD w,DOGE-USD w,SOL-USD w,DOT-USD w,ATOM-USD w,TRX-USD w,AVAX-USD w,LINK-USD w,ETC-USD w,FIL-USD w,BCH-USD w,NEAR-USD w,ALGO-USD w,EOS-USD w,FTM-USD w,XTZ-USD w,NEO-USD w,nominal,leverage,daily pnl,nominal ret,capital ret
11,2021-02-02,10159.497998382754,2.0,0.0,0.1007784097399977,0.0,0.0,169.50114981511456,0.0,507.5581944727032,26.86556392239562,5.1048198520912615,0.0,6592.861244060487,7.8168203724681655,5.101066910656926,0.0,0.0,0.0,50.4941551365477,163.1444470682864,0.0,523.3633210042038,0.0,0.0,0.0,0.12690817412468322,0.0,0.0,0.05202003054581562,0.0,0.013296153065546304,0.11761293801400381,0.07324147210255735,0.0,0.18165640560454796,0.08780142512574483,0.10053393673403303,0.0,0.0,0.0,0.10379763319931982,0.08849333761578632,0.0,0.054638493867961796,0.0,0.0,1203.2228433335708,0.11843329695277331,51.059878988841646,0.0664881422914208,0.005051213489735751
12,2021-02-03,10258.06539118369,2.0,0.0,0.09093131918258762,0.0,0.0,181.44412311549618,0.0,435.33724944100004,24.769245507040367,4.157936664100888,0.0,6969.677857183447,7.760666407708183,5.056784297760076,0.0,0.0,0.0,49.1380617783886,139.93868343067325,0.0,508.0581489367347,0.0,0.0,0.0,0.12138580453227092,0.0,0.0,0.05738323387889087,0.0,0.012987998186178434,0.11379224652534008,0.06928865088438617,0.0,0.19291752495402528,0.09234583050026302,0.10190365274961993,0.0,0.0,0.0,0.10129833904068561,0.08332342559937614,0.0,0.053373293148963406,0.0,0.0,1244.2039382895541,0.12129031068166976,98.56739280093633,0.08191948261874084,0.009701994411202886
13,2021-02-04,10268.75278902378,2.0,0.0,0.09414677071515119,0.0,0.0,176.5039489927947,0.0,303.02154218583684,21.44292323612111,4.37896823192087,0.0,7221.861903612393,7.724103265762154,5.278575557697666,0.0,0.0,0.0,50.40631450559968,146.98843065777316,0.0,500.65858516343064,0.0,0.0,0.0,0.1197169633174253,0.0,0.0,0.06283194276068316,0.0,0.012875534599922446,0.10987105605766774,0.06879237986914963,0.0,0.19102984568643558,0.09465087493905666,0.10311423632194137,0.0,0.0,0.0,0.10041232340498978,0.08292156251061666,0.0,0.05378328053211155,0.0,0.0,1254.1393772457031,0.12213161646916329,10.68739784008961,0.00858974763798119,0.0010418531596878776
14,2021-02-05,10392.305665774353,2.0,0.0,0.09502349770091345,0.0,0.0,179.92609536161262,0.0,348.0688934233602,22.04586775802879,4.288666084771222,0.0,7232.5531937875885,6.540180628708007,5.145641669074889,0.0,0.0,0.0,46.15412371662752,122.97242322613725,0.0,430.20302414571705,48.73687521689142,0.0,0.0,0.11000723871116154,0.0,0.0,0.05454495653688047,0.0,0.011004355632636046,0.09922429981561016,0.06038467058497739,0.0,0.17663392368630892,0.07891872018189211,0.09137813963351928,0.0,0.0,0.0,0.08896841101512686,0.06909343121778845,0.0,0.04700169284357634,0.11284016014052231,0.0,1484.5588322530177,0.14285172896157305,123.55287675057227,0.09851606527331495,0.012031926300011559
15,2021-02-06,10327.571833956776,2.0,0.0,0.09753355450906478,0.0,0.0,192.4116562224889,210.40436662664092,282.5691683237671,24.315806673387467,4.354416182972936,8.936774446661568,7337.608014069934,6.801947943226185,5.3692415508688,0.0,0.0,0.0,48.312745720000855,126.69113733164066,0.0,479.8294446738957,50.942891572507534,0.0,0.0,0.09529595236015795,0.0,0.0,0.0491993041960687,0.07693140159451518,0.009477147759103553,0.0865277365735739,0.05171683602391585,0.06253713793374106,0.15000438291893284,0.07120245441046834,0.07832080645703321,0.0,0.0,0.0,0.07563056849753604,0.05982226883837795,0.0,0.0392817575242102,0.09405224491236515,0.0,1717.2435811190248,0.1662775731535243,-64.73383181757765,-0.04360476015580693,-0.0062290153792117315
16,2021-02-07,10448.08880669066,2.0,0.0,0.10291806530514006,0.0,0.0,213.65104633960217,203.0508257247251,208.80134524016202,22.295794017594773,5.031920621686369,7.654446832169649,7401.634095131958,4.3146968796898335,5.697560645819731,0.0,0.0,0.0,34.97192128327779,135.6621617834107,0.0,508.8778744998742,50.39230848416976,0.0,0.0,0.09541049794715353,0.0,0.0,0.051283468252714695,0.0773417304332663,0.009447132862762105,0.08579608602447632,0.05720034374119599,0.06117724390763586,0.1529086018720903,0.0599838293244199,0.08111615109349499,0.0,0.0,0.0,0.06813289128865452,0.06583786560318476,0.0,0.038634758675009546,0.0957293989739412,0.0,1741.246550260008,0.16665694391350916,120.51697273388328,0.07018047646761305,0.01166943930979272
17,2021-02-08,10618.073622415692,2.0,0.0,0.09644789696460915,0.0,0.0,202.8472871966364,201.59851935857827,211.87290322629227,18.65953024550561,4.934223814326829,7.601259582662138,5909.496388622431,3.311844518313946,5.8084667659748295,0.0,0.0,0.0,34.7412172159523,106.45093972867672,58.333519909396585,469.45417460911665,49.782842732617716,0.0,0.0,0.0865984618513089,0.0,0.0,0.046685069190713614,0.07073213269654874,0.008585372790597609,0.07561810611837176,0.05842091576576147,0.05563162501635779,0.12317377877683758,0.05154405354873188,0.07601043099228146,0.0,0.0,0.0,0.06212745045596229,0.05530336801408724,0.10733099261624739,0.035218869664296715,0.08701937250189565,0.0,1945.2714934542971,0.18320380538214173,169.984815725032,0.09762248528196615,0.016269465054334006
18,2021-02-09,10731.128798617472,2.0,0.004512179323537111,0.09753065586830292,0.0,0.0,195.63347914629472,199.71575447793722,240.39657881243525,19.01915634874366,5.08940921072842,7.7647075630182645,4759.176825860658,3.214544397557882,5.717388119921209,0.0,2.191195352112192,0.0,36.5522355566137,112.72838168693087,41.24697053873886,464.59094692028555,44.76669817362926,0.0,0.0938277620884325,0.07714371861575506,0.0,0.0,0.04130907371944206,0.06285717619144443,0.007535792810265834,0.0665102249164775,0.05266364351257802,0.05240581763587628,0.09801197051581587,0.04544224362164849,0.07058042730828946,0.0,0.04290187945452211,0.0,0.05406825450515221,0.05189486284600486,0.07675816923841643,0.030884916458188173,0.07520406656169057,0.0,2235.2774739908036,0.20829844799540398,113.05517620177955,0.05811794219069283,0.010647428170314253
19,2021-02-10,10860.063201613622,2.0,0.00469215915234705,0.10014917844116578,0.0,0.0,185.5154717588739,131.60736802643007,234.00941931771908,15.920290936549831,7.045012313934217,8.069125534465428,4793.984300844316,1.2910565512599572,5.939648641549389,22.35814629923781,2.387531458394102,0.0,38.42733209340507,113.75232326351323,41.87693109101942,495.7226836410394,44.74680932838965,0.0,0.08477899917479352,0.07026642309599508,0.0,0.0,0.03756864723448601,0.04924985904076233,0.006861679426334862,0.05809752843074192,0.06683622826569358,0.0486946874962529,0.0890693991453919,0.028717842051452787,0.06417318587487271,0.09349568356288412,0.03832794718512072,0.0,0.050478573858701636,0.047224915443247355,0.06956721011430056,0.027716250341411734,0.06887494025755656,0.0,2486.031544459224,0.2289150162671099,128.9344029961499,0.05768160977614737,0.012014989794248018
20,2021-02-11,11078.514403472089,2.0,0.004422146987677849,0.10004454828908552,0.0,0.0,181.90601499948292,134.4050639781468,249.65324021005628,16.160815670022913,6.813628793381162,6.734897315442197,3140.519270675078,1.4941076546867302,6.218631222242661,18.94579227918195,2.5394435655664376,0.0,39.503342537722766,95.40741215542698,36.35970225480212,383.1708391390362,41.93355763497272,4.9711702363803,0.07965225649700147,0.0670940314163368,0.0,0.0,0.035890121546330755,0.04687995342302885,0.0065398109185028745,0.05599122921272609,0.06463170232021864,0.04500775282225318,0.06737650378508764,0.026609272266776233,0.06516923391570004,0.0831429528560361,0.038431301601445436,0.0,0.05147519912847922,0.044826887638036446,0.06268600227373211,0.02577110346251485,0.06481449940395156,0.0680101855118419,2659.838121869475,0.24008978325070932,218.4512018584663,0.08787145213235219,0.02011509489429197
21,2021-02-12,11317.569399997421,2.0,0.004547131373783571,0.09879739596883406,0.0,0.0,157.4164978000718,138.22046300596733,253.58997303201525,16.489358401357794,5.880481760981728,5.58558574167369,3272.0280185028596,1.495022382007493,5.698742471528002,18.78622220962457,2.4459853051811815,0.0,24.224659656811994,57.844787302486445,38.21123140872872,379.65532754696926,30.705128639120783,5.213099222785025,0.0813995660651193,0.06863457369309515,0.0,0.0,0.036101320609464235,0.04820989786680331,0.006695833104261722,0.05745817236864406,0.06357832947782203,0.04461465342410642,0.06821211255615844,0.02741147077113691,0.06579984880435842,0.08515079769248542,0.03943674142023298,0.0,0.042874409367997086,0.03732692094989609,0.06838773939142892,0.026496090546745073,0.05801404024769641,0.07419748164254826,2653.709489974032,0.23447697965736677,239.05499652533155,0.08987576896495904,0.021578253890287842
22,2021-02-13,11464.461544299797,2.0,0.004654189929027919,0.1040327782072308,0.8881019406616513,0.0,154.28691944815955,142.5954228994393,270.6779713459594,17.55329211195407,6.066538130074244,5.940383209544973,3078.9993334929463,1.673352268966615,5.133150266839204,8.58691252493736,2.5497759183134745,0.0,24.651937155309298,67.94056103572521,33.94714136851444,396.1151056618175,29.589446561636088,4.524649764843486,0.07784447312017306,0.06701093852877718,0.0713379010149148,0.0,0.03445790909769589,0.04585756336363155,0.0063864544111411035,0.054426056544463995,0.060349020649866865,0.042711415425212104,0.06517549580068777,0.0260163250887558,0.06215491416835178,0.05059051374085027,0.037748492971608434,0.0,0.04209635477081509,0.04027895549931763,0.06620994418890687,0.025371338493524194,0.05599640563903018,0.06797952748227552,2816.3594361425216,0.24565998370353762,146.8921443023761,0.05535351358441782,0.012979124678697312
23,2021-02-14,11374.241194987902,2.0,0.0044737160760893084,0.10362283010338372,0.9154733214520502,0.8748383925278513,160.63781107019022,148.04482757437563,285.0964166071272,17.34420919665516,6.259827466081216,6.142692845711825,3178.0482317743144,1.8454832528487357,5.1969571519640905,8.691468651245104,2.195648142296869,0.0,26.908775416414876,72.9993627070864,34.62715873308951,413.24158937302286,30.89680215765914,4.287304536912131,0.07364318171666741,0.06320244855610707,0.06633042681372839,0.06819550431849426,0.03225197448604951,0.042440905561984675,0.006024344675108487,0.05121440181804039,0.057311835871081004,0.0399406226382701,0.059645632633874866,0.024055135117294544,0.058458563018688535,0.04741069540953462,0.03522214495950827,0.0,0.039373078488835915,0.03631073524859659,0.059615957705828566,0.023714544486402908,0.051242784936135634,0.06439508153976818,2959.5043856323337,0.26019356675295835,-90.22034931189455,-0.03203438742729036,-0.007869567093340961
24,2021-02-15,11281.893908695649,2.0,0.005204265497139894,0.12980295396690328,1.0427474962864123,1.0365596808863748,173.26693911330867,159.5492453167566,312.51750526075136,20.57092248738292,6.480253785576518,5.652149193563689,3467.3076532730242,1.869894375202519,5.973425515134376,9.561982532914083,2.374611682976838,0.31393275181983943,29.49080764720977,82.06492326142535,41.662417950240986,407.96247747512905,35.378152712377315,5.130878566010494,0.07234128793948734,0.06697867081672038,0.06278543277025485,0.06837266494100418,0.027574253467433654,0.039827852325282416,0.005127488073722653,0.05285129936661102,0.0521940695555883,0.03680567689757013,0.051012562887482286,0.02069646385101954,0.05641606323622983,0.040592209615711965,0.02958449448703365,0.06484285002670963,0.03434025833575686,0.03214077383801116,0.056749381861642814,0.020488904421601284,0.04655011806590385,0.06172722321922196,3449.1895472820906,0.305727883562492,-92.34728629225266,-0.03120363218266411,-0.008118984353254774
25,2021-02-16,11284.1646385319,2.0,0.005182876136780869,0.13609613130394857,1.0360920929004787,1.0506852278472185,181.20601575809414,160.05138630648818,330.062664392629,21.47579354336555,5.945114142110102,5.039706463665919,3373.686942262803,1.9562457820563683,6.8328934381481625,9.699158939409944,2.4231813954208326,0.3164547878052803,29.289129853997085,84.15629360544999,41.82864594137993,409.7126413636409,38.86352644882161,5.199303636088227,0.0728998395124938,0.0692975591026213,0.06236462382713205,0.06646739992327702,0.026981974641412537,0.03985152435223299,0.005050150202933387,0.05094569108142871,0.05126040329464728,0.0362884540651977,0.05032116378294788,0.020321380472416994,0.06245775010700819,0.03980016661520193,0.02906478628210031,0.06398849406526672,0.03408979876239651,0.03160222735198691,0.05560444995622834,0.02014497604009141,0.05031792280811769,0.06087926375286066,3497.906710491312,0.30998366494468294,2.27072983625044,0.000658337213749163,0.00020127204302995949
26,2021-02-17,11440.680996934803,2.0,0.0049810093425410274,0.13296847739245335,0.8797165487069606,0.7014946820947974,178.9617165678192,159.58494848507195,362.23852733664546,21.78632174036189,5.734286264108279,5.284372847351833,3388.8523448533506,1.945747585652418,7.687253010336152,9.257211632334506,2.3843992567032477,0.32042047710034627,28.64022552614143,82.1601276530076,40.66435126764239,488.08148106231124,39.37547683663324,5.0781963703169835,0.07359509493889184,0.06963760169381765,0.05906470727681716,0.053860736859417634,0.027154079516677806,0.04028246993869882,0.00506752622747642,0.050754824539894904,0.05196772458818145,0.03573002370722781,0.050507618072974006,0.020426094707073926,0.07025510554922883,0.03999259162416251,0.029211273324675914,0.06506419571428824,0.03429112384984671,0.03187372460104686,0.055797309994556836,0.02289087509661459,0.05140482406895961,0.061170474109470234,3529.5109726264973,0.30850532180489315,156.51635840290393,0.04474572118617761,0.013870442643884281
27,2021-02-18,11509.999580543363,2.0,0.005028475278355226,0.14073001054276155,0.9045464297040443,0.7212515604739759,180.9270315588395,156.50676700886086,302.48593207556854,19.84456387552546,5.936220233952269,5.452465386291219,3257.13451247684,1.7748752090801068,7.6996058829093235,9.429757156728432,2.3886157009261253,0.32452309157020937,27.526771822594217,80.88309152948598,40.90125809315534,401.8379988153489,37.90685478964952,4.94826461771271,0.07279877250270299,0.0763807621670285,0.05748757875776362,0.05297491114615604,0.026985802671987063,0.04007770070793978,0.005045314367661615,0.049923689543609616,0.05185157574630277,0.03534128343415379,0.050173967813794226,0.020392874256543642,0.06997393235777295,0.039545120918744826,0.02906196839187443,0.0641815422351496,0.03426163056983307,0.03173658493356171,0.05544806853050831,0.02377497645423535,0.05160422024985144,0.0609777222428247,3569.7110272938776,0.3101399789212989,69.31858360855884,0.01963971330480812,0.0060589560732556705
28,2021-02-19,11725.217367295416,2.0,0.004618546665065221,0.14715888854441592,0.8931133702881426,0.6749186310276306,173.4422723186089,158.79722109294508,332.53451118342656,13.34971433437411,5.35425124242587,5.705126661365854,2939.444087692975,1.9051885027218232,7.3698665712972735,9.402925647584036,2.4517147397414,0.3264216979350918,28.600829510803727,83.81475263833816,38.33311658549964,359.0315571630781,38.333320012148405,4.678881918320976,0.07127785580669041,0.07965421725457263,0.05837011119927039,0.052833040574521234,0.02715702836203634,0.04067768970136438,0.00506320266598487,0.04226690743354392,0.051441135080859936,0.03602875117275307,0.049537977001962004,0.02038711068290035,0.07064950311677949,0.03992577362298926,0.02920739212837636,0.06497356288846148,0.034607859188503745,0.03181138637997188,0.05549194159741985,0.02412130729415033,0.052632575692057655,0.06188367115483055,3621.3484047266434,0.3088512810711293,215.21778675205277,0.06028997448435057,0.018698331415742134
29,2021-02-20,11617.638575301093,2.0,0.004555716436956511,0.1471080031354084,0.9109239221397261,0.6961498646985472,185.4275749188737,122.73931777428835,334.06541908110466,14.141045069580278,4.572742183528752,5.866785485886712,3003.213076132529,2.0046209947546103,7.450158623854572,9.46839213058219,2.4254673685501866,0.332459308379828,30.395681860300048,86.0637902388196,39.207127136944244,406.8218145232545,39.47837791309282,4.752482470903149,0.07272225262823101,0.08034958155916691,0.058998885838190594,0.050718556791526405,0.0273052564516982,0.03921919670354674,0.005169567029323726,0.04024840433406302,0.05106005695582434,0.03631993982255212,0.049598954400435026,0.020668000581845956,0.0723096754703702,0.04069665402633534,0.029859725964999962,0.06453428851946698,0.03480127300694946,0.03217854101250335,0.05433473744029008,0.027032101763904838,0.05229577212597832,0.05957857757279739,3514.378254210789,0.3025036655626642,-107.57879199432395,-0.02970683291723888,-0.009174993403055222
30,2021-02-21,11770.047811455004,2.0,0.004815683792548502,0.1615042766729251,0.986169530110837,0.757377155455253,179.07079069777288,131.50620224750722,329.4605514154091,13.36523887536459,4.90508613558647,6.2006134099721795,3025.278602240133,2.0561195404729133,8.223031996461991,9.512088613417195,2.3878017604477395,0.37179192722835946,31.91104981008317,90.117450444741,38.7972867639783,238.64584614038128,40.33255409700132,3.4447822218672437,0.0748933757271844,0.08449205644475295,0.06056696820254603,0.05069516905007835,0.02655002321561962,0.039116517250898965,0.004984852578888617,0.04004502087052633,0.05262739565523699,0.03618528499090429,0.04862557115851615,0.02008853647533809,0.0759055509931732,0.04026714259475606,0.028905432380547273,0.0711048326673386,0.035382113258168056,0.03186303121021236,0.053617523150152405,0.022295526487573162,0.05094556172229293,0.050842513915295255,3699.849010343851,0.31434443339669654,152.4092361539115,0.043367339861980096,0.013118779273950824
31,2021-02-22,11569.493946951638,2.0,0.004985509167086691,0.16070151832283863,1.0148092286039696,0.7850071128194619,168.89669647965712,129.36338144119716,1266.918457409791,8.790318820993237,4.976876877784487,6.306447554669302,3104.3665240428727,2.2261263186563163,8.566346583641506,10.154641994378533,2.5863591583900947,0.3685013244537695,33.9546861683408,96.83120518329721,39.76172606332236,189.93719222719392,42.08802219709893,3.520943073912706,0.07624972928134582,0.08079729145831564,0.05958562780765603,0.04984003963230451,0.027245283333732537,0.040118027577749786,0.019204187579745347,0.03584983175926084,0.052923418453181735,0.037910712567993846,0.04762676527194045,0.02027409536253059,0.07620817409032506,0.03995405785586425,0.028805467016366135,0.06553775453538965,0.035740300992754014,0.03126676788034497,0.05280401770333361,0.02449545058955186,0.05083134500300791,0.04673165424730545,3544.289204542646,0.3063478161442407,-200.55386450336607,-0.054205959200677584,-0.017039341531661444
32,2021-02-23,11115.844664941655,2.0,0.00477824244196473,0.1532764565758181,1.0082853475170768,0.7674006654560451,187.504063206,133.62586747930666,1469.9103817884761,8.080416633372044,4.978284638661921,6.333583244149482,3312.4007077099477,2.4569614719201134,7.878094136379705,10.923409677930726,2.71195668634454,0.352736613485859,35.37276473275433,104.58733028545662,39.80746970133492,187.1179766780293,43.817446335009286,3.641174449928688,0.07522507758187977,0.077604846471856,0.057524695923504295,0.05432196204884103,0.02863160881448478,0.04113569789103862,0.022462247496924746,0.03960760702168419,0.05506060232414026,0.04110812981966847,0.047838906831016444,0.021836378465186074,0.06553962568997855,0.039865195361808645,0.030992661010023088,0.058369211390852584,0.0383241192271377,0.033716979302785506,0.04923967718956886,0.026687110595125834,0.04968280538285605,0.04522485415963844,3101.2921617607194,0.2789974361140461,-453.6492820099836,-0.12799443155726406,-0.039210814586191335
