,date,capital,strat scalar,FR40_EUR units,US30_USD units,UK100_GBP units,CH20_CHF units,CN50_USD units,US2000_USD units,HK33_HKD units,SPX500_USD units,NAS100_USD units,AU200_AUD units,EU50_EUR units,JP225_USD units,SG30_SGD units,DE30_EUR units,NL25_EUR units,USB30Y_USD units,USB05Y_USD units,DE10YB_EUR units,USB10Y_USD units,USB02Y_USD units,UK10YB_GBP units,JP225Y_JPY units,FR40_EUR w,US30_USD w,UK100_GBP w,CH20_CHF w,CN50_USD w,US2000_USD w,HK33_HKD w,SPX500_USD w,NAS100_USD w,AU200_AUD w,EU50_EUR w,JP225_USD w,SG30_SGD w,DE30_EUR w,NL25_EUR w,USB30Y_USD w,USB05Y_USD w,DE10YB_EUR w,USB10Y_USD w,USB02Y_USD w,UK10YB_GBP w,JP225Y_JPY w,nominal,leverage,daily pnl,nominal ret,capital ret
656,2023-06-18,11186.967528231316,6.685535793793861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408364567114567,0.24689187162010023,0.0,0.0,0.10227637685049587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-306.2893439186488,-14.192914285395846,14.399308529431247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12538704131439715,0.07516706244893281,0.0,0.0,0.06828131545988644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282134004879079,0.034546916265127535,0.0684042640237483,49493.293433514205,4.424192106450067,-44.5367226164348,-0.0032291621691950398,-0.01593036670859928
657,2023-06-19,11045.994961619606,6.633244948754797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4019850475769207,0.2665207808151249,0.0,0.0,0.09941616910240009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-289.7552499002635,-13.678978291263894,13.929290298385165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12875533889563673,0.08402678587784643,0.0,0.0,0.06818895418083849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157833217080853,0.035017786989454486,0.06822781234813871,47835.379607073446,4.330563228870027,-140.9725666117093,0.00024397431006577806,0.0010793892167696164
658,2023-06-20,11074.74461986349,6.668586089478617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4266762611159678,0.258295394185644,0.0,0.0,0.10167708970182326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294.7512732198895,-13.894628438361964,14.294177234466781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12864871929518132,0.07923230517130779,0.0,0.0,0.06973557263620732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177770293993933,0.03482684579449177,0.06977952770341844,48479.75150676975,4.377505140824397,28.749658243883804,-0.0005503337084301134,-0.0023832549213351276
659,2023-06-21,11173.523163077496,6.695027629009532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.494656781232257,0.2661933407877576,0.0,0.0,0.10426590140576487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-301.4027403182737,-14.027907864321694,14.728605153989186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13177856127094906,0.08062821367366073,0.0,0.0,0.06952772253768175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144188665251376,0.03436183290061151,0.06928480309195952,49770.64067530651,4.454337271145756,98.77854321400565,0.0005373186747238243,0.002352115260864493
660,2023-06-22,10859.872231447052,6.741948228691732,0.0,0.0,0.09249817809926716,0.0,0.0,0.0,0.0,1.427148399825886,0.2564541543196915,0.0,0.0,0.09520245162029742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-289.2986629575308,-13.712401415506621,13.512559985582,0.0,0.0,0.01822432717745616,0.0,0.0,0.0,0.0,0.12907113770472184,0.07941535422669894,0.0,0.0,0.06399267805035519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106669261241452,0.03479189733877994,0.06383767937784275,48110.41037453599,4.43010832440755,-313.6509316304439,-0.004890459675017352,-0.021783756803465153
661,2023-06-25,10769.621287969481,6.614854177449799,0.0,0.0,0.07355879438139408,0.0,0.0,0.0,0.0,1.3813092186041473,0.24380026188229542,0.0,0.0,0.09376550253928542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281.41694824867534,-13.276737994230858,13.28197215142133,0.0,0.0,0.01499877859642354,0.0,0.0,0.0,0.0,0.12876130972820538,0.0771080458566317,0.0,0.0,0.06503732994157053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142636760189331,0.03499715005832159,0.06483370979991439,46536.64523103408,4.32110322050221,-90.25094347757104,-0.0012183237919990296,-0.005397306372758674
662,2023-06-26,10978.285413382193,6.665815868306214,0.0,0.0,0.0751298611295007,0.0,0.0,0.0,0.0,1.4854992413363288,0.2510465998340303,0.0,0.0,0.0988269116597547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-286.5293175395342,-13.707678695955876,14.178197029351246,0.0,0.0,0.014889960263053684,0.0,0.0,0.0,0.0,0.13510839337988226,0.07790123396749711,0.0,0.0,0.06670351684171555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603576534451946,0.03474324061379192,0.06707712048211341,48153.133307299904,4.386216198077954,208.66412541271185,0.0021966148714349467,0.009491799595160597
663,2023-06-27,11065.86032504002,6.688695956402415,0.0,0.0,0.0764990941494427,0.0,0.0,0.0,0.0,1.5139075345530673,0.2535587890279283,0.0,0.0,0.09716212043640578,0.0,0.0,0.0,0.0,-128.5000740302358,0.0,0.0,-293.0625937805471,-13.886500676661475,14.013115828541242,0.0,0.0,0.01154019191811268,0.0,0.0,0.0,0.0,0.10570905826585021,0.060564938399231764,0.0,0.0,0.0509911197912105,0.0,0.0,0.0,0.0,0.21942982540673578,0.0,0.0,0.47345279621367364,0.026927114475596255,0.05138495552958929,62841.11295513654,5.678827593091754,87.57491165782551,0.0033613845569464207,0.014743759391647477
664,2023-06-28,11242.883633736448,6.746178225045794,0.0,0.0,0.07869395320887684,0.0,0.0,0.0,0.0,1.5461806057946423,0.261090551688064,0.0,0.0,0.10134912685071717,0.0,0.0,0.0,0.0,-129.65202477721874,0.0,0.0,-296.24983932158324,-14.383195349150716,14.620778898158076,0.0,0.0,0.011670284780203023,0.0,0.0,0.0,0.0,0.10687754317880636,0.06135892474105752,0.0,0.0,0.05229859495617562,0.0,0.0,0.0,0.0,0.21706044707075606,0.0,0.0,0.47091239733827295,0.027230664487140403,0.05259114344758794,63677.25484744536,5.663783146911655,177.02330869642833,-0.0033420743785644463,-0.018979064199156754
665,2023-06-29,11467.269774675418,6.653433711587684,0.0,0.0,0.07799474276303138,0.0,0.0,0.0,0.0,1.6191002330243427,0.284695603566979,0.0,0.0,0.10239320722253394,0.0,0.0,0.0,0.0,-130.41480256433866,0.0,0.0,-298.60506697401723,-14.371631296686086,14.731292903915502,0.0,0.0,0.011517323209384223,0.0,0.0,0.0,0.0,0.11094932175532961,0.06654598375867758,0.0,0.0,0.052259124461259514,0.0,0.0,0.0,0.0,0.2139028356392287,0.0,0.0,0.4653762877030843,0.026873754155229853,0.05257536931780624,64905.958797142855,5.660105680995024,224.38614093897093,0.0023134885647399283,0.013103097543546839
