,date,capital,strat scalar,FR40_EUR units,US30_USD units,UK100_GBP units,CH20_CHF units,CN50_USD units,US2000_USD units,HK33_HKD units,SPX500_USD units,NAS100_USD units,AU200_AUD units,EU50_EUR units,JP225_USD units,SG30_SGD units,DE30_EUR units,NL25_EUR units,USB30Y_USD units,USB05Y_USD units,DE10YB_EUR units,USB10Y_USD units,USB02Y_USD units,UK10YB_GBP units,JP225Y_JPY units,FR40_EUR w,US30_USD w,UK100_GBP w,CH20_CHF w,CN50_USD w,US2000_USD w,HK33_HKD w,SPX500_USD w,NAS100_USD w,AU200_AUD w,EU50_EUR w,JP225_USD w,SG30_SGD w,DE30_EUR w,NL25_EUR w,USB30Y_USD w,USB05Y_USD w,DE10YB_EUR w,USB10Y_USD w,USB02Y_USD w,UK10YB_GBP w,JP225Y_JPY w,nominal,leverage,daily pnl,nominal ret,capital ret
10,2021-02-01,9988.06338426373,2.0,0.0,0.0,0.0,0.0,0.024582916089062105,0.21249483071709788,0.12137412313811673,0.0,0.0,0.0,0.0,0.01603270054987212,1.3111190935673571,0.0,0.5784658903130724,0.7753764774994055,0.0,0.0,0.0,0.0,0.0,3.454948506989908,0.0,0.0,0.0,0.0,0.12417952189288975,0.12417952189288975,0.12417952189288975,0.0,0.0,0.0,0.0,0.12417952189288975,0.08869965849492127,0.0,0.12417952189288975,0.0354798633979685,0.0,0.0,0.0,0.0,0.0,0.2549228686426615,3677.63265948837,0.36820277545319824,32.11008477602931,0.008871333100353068,0.0032252144832460687
11,2021-02-02,9998.031674079759,2.0,0.0,0.0,0.0,0.0,0.024480550073450784,0.2114973593768453,0.12154630153398273,0.0,0.0,0.0,0.0,0.0159783031193979,1.3128872676623833,0.0,0.5799676918336016,0.780463501919987,0.0,0.0,0.0,0.0,0.0,3.4484552596975275,0.0,0.0,0.0,0.0,0.12414810776064991,0.12414810776064991,0.1241481077606499,0.0,0.0,0.0,0.0,0.1241481077606499,0.08867721982903565,0.0,0.1241481077606499,0.03547088793161426,0.0,0.0,0.0,0.0,0.0,0.25511135343610053,3682.2345193367028,0.3682959445790737,9.968289816027488,0.0027105180802408464,0.0009980202800607544
12,2021-02-03,10013.45404286173,2.0,0.0,0.0,0.0,0.0,0.024315312521081975,0.20744974744190728,0.12190798561707618,0.0,0.0,0.0,0.0,0.015965728814724224,1.3257484452710004,0.0,0.5831172537563477,0.7825184092275018,0.0,0.0,0.0,0.0,0.0,3.463799835501777,0.0,0.0,0.0,0.0,0.12414954010102704,0.12414954010102705,0.12414954010102704,0.0,0.0,0.0,0.0,0.12414954010102704,0.08867824292930503,0.0,0.12414954010102704,0.03547129717172202,0.0,0.0,0.0,0.0,0.0,0.25510275939383786,3687.871966939147,0.3682916954682698,15.422368781971265,0.00418831790886295,0.0015425405004421309
13,2021-02-04,10033.21128407296,2.0,0.0,0.0,0.0,0.0,0.041870875265125826,0.3473893651043004,0.2401978988530289,0.0,0.0,0.0,0.0,0.03260445989775523,3.3517881290149436,0.0,1.3811225336083681,4.47892341487239,0.0,0.0,0.0,0.0,0.0,3.4520953134971144,0.0,0.0,0.0,0.0,0.11389432599616862,0.11044234942653261,0.12947064047040752,0.0,0.0,0.0,0.0,0.13349343062414074,0.11770433432820916,0.0,0.15477624886505092,0.10612774091837307,0.0,0.0,0.0,0.0,0.0,0.1340909293711175,7030.282693665673,0.7007011508693899,19.7572412112311,0.005357355512433635,0.0019730695449004646
14,2021-02-07,10119.526459742556,2.0,0.0,0.0,0.0,0.0,0.04182762087787782,0.34143908721155986,0.24334862485876152,0.0,0.0,0.0,0.0,0.03143586641220789,3.2247204274226013,0.0,1.3847320862168073,4.509487219544649,0.0,0.0,24.99799452284434,0.0,0.0,3.319402870207664,0.0,0.0,0.0,0.0,0.07720697579276277,0.07495152269274377,0.08798619579162323,0.0,0.0,0.0,0.0,0.08876193956027204,0.07741466741783834,0.0,0.10515570662500659,0.0719823190388126,0.0,0.0,0.3274694581927445,0.0,0.0,0.08907121488819618,10440.899501702801,1.031757715466107,86.31517566959602,0.012277625158283675,0.008602946078352346
15,2021-02-08,10147.116016151998,2.0,0.0,0.0,0.0,0.0,0.042338570341347775,0.34272493626664163,0.2513365626586805,0.0,0.0,0.0,0.0,0.03147743673098313,0.0,0.0,1.3969170224258487,4.597825634437372,0.0,0.0,25.560995438283662,0.0,7.932366873840994,3.3043546152038776,0.0,0.0,0.0,0.0,0.07369270150606518,0.06998863902155347,0.08509583481714261,0.0,0.0,0.0,0.0,0.08215155172115299,0.0,0.0,0.09880182764533353,0.06807557370992717,0.0,0.0,0.31039763800899417,0.0,0.12934530405006955,0.08245092951976123,11269.322557270507,1.1105936444731883,27.589556409441727,0.0026424501456931188,0.002726368325553414
16,2021-02-09,10166.524350943555,2.0,0.0,0.0,0.0,0.0,0.04099967050597167,0.3916995121688034,0.24813315953270285,0.0,0.0,0.0,0.0,0.03157261041380926,0.0,0.0,1.3992421211800088,5.313006930262079,0.0,0.0,27.684263298605075,0.0,8.032471209570533,3.3137053948712905,0.0,0.0,0.0,0.0,0.06953775475640131,0.07588024240303984,0.08095838184465319,0.0,0.0,0.0,0.0,0.07837141888712311,0.0,0.0,0.09448830357984551,0.07543675845506717,0.0,0.0,0.3217076222329254,0.0,0.12496192598801513,0.07865759185292928,11800.255967624975,1.1606971625981295,19.408334791556374,0.0017222272849964108,0.0019126946770553282
17,2021-02-10,10196.960459611973,2.0,0.0,0.0,0.0,0.0,0.04321208848547565,0.401080630887281,0.25276332385186556,0.0,0.0,0.0,0.0,0.03153592266741884,0.0,0.0,1.3512736635938494,5.39515058724818,0.0,0.0,29.10005013094908,0.0,8.063148982656013,3.3152046899857432,0.0,0.0,0.0,0.0,0.0720307722590732,0.07549782812250362,0.08115742747243501,0.0,0.0,0.0,0.0,0.07695613900429187,0.0,0.0,0.09033878855435676,0.07448993012208664,0.0,0.0,0.3297863303711814,0.0,0.12250993333853251,0.07723285075553891,12085.757046841705,1.185231333857855,30.436108668418377,0.0025792752930040175,0.0029937575141492224
18,2021-02-11,10209.817764360814,2.0,0.0,0.0,0.0,0.0,0.04542522590910288,0.39929995476813934,0.12030254080621491,0.0,0.0,0.0,0.0,0.03425978555525627,0.0,0.0,1.3107401534918204,5.176829476250486,0.0,0.0,28.829784573712942,0.0,7.61127975036699,3.611994051417074,0.0,0.0,0.0,0.0,0.07898991784595198,0.07888758403739202,0.040237312929527244,0.0,0.0,0.0,0.0,0.08751914713278608,0.0,0.0,0.09276047111507217,0.07394388089070499,0.0,0.0,0.3395268456919548,0.0,0.1201944867855621,0.08794035357104854,11601.818340510777,1.1363394145005201,12.857304748840516,0.0010638394184996813,0.0012608958129989422
19,2021-02-14,10260.479448884647,2.0,0.0,0.0,0.0,0.0,0.046269150322366434,0.3992669030724457,0.12089574618016675,0.0,0.0,0.0,0.0,0.032876035832328725,0.0,0.0,1.2903543171879992,5.155716932220426,0.0,0.0,23.855853595414153,0.0,7.443797399174768,3.483510813888052,0.0,0.0,0.0,0.0,0.08653856000240792,0.08483398163156432,0.04317781519950183,0.0,0.0,0.0,0.0,0.09150462576326446,0.0,0.0,0.09881017619936609,0.07830784998297188,0.0,0.0,0.29934871829566084,0.0,0.12548489345619213,0.09199337946907038,10865.357812689548,1.0589522513853535,50.661684523834055,0.004366702101078004,0.0049620557088371695
20,2021-02-15,10247.651963347596,2.0,0.0,0.0,0.0,0.0,0.05194085291234547,0.395166652252533,0.11881105272209737,0.0,0.0,0.0,0.0,0.03253809849789576,0.0,0.0,1.2919778137082532,4.9163223205628475,0.0,0.0,21.28830298544125,0.0,7.324731849352907,3.4692258418941546,0.0,0.0,0.0,0.0,0.10078778436347148,0.08539084480018287,0.044540762683496375,0.0,0.0,0.0,0.0,0.09418956805928344,0.0,0.0,0.10211371598485595,0.07652289202823966,0.0,0.0,0.2747602458644596,0.0,0.12700246335371465,0.09469172286229607,10519.709794448016,1.0265483090246896,-12.827485537050338,-0.0011805856519579425,-0.0012501838340941086
21,2021-02-16,10259.44974095832,2.0,0.0,0.0,0.0,0.0,0.05287311887322118,0.3960447960221407,0.11760133129211693,0.0,0.0,0.0,0.0,0.03273194398237884,0.0,0.0,1.2959499672342323,4.875918506054403,0.0,0.0,21.931568883294048,0.0,7.172627679408797,3.482727243211145,0.0,0.0,0.0,0.0,0.10234632515527035,0.08426399761224342,0.04423117978737163,0.0,0.0,0.0,0.0,0.09371912628591826,0.0,0.0,0.10067018617828837,0.07576992740938711,0.0,0.0,0.2813468419258059,0.0,0.12347594205282021,0.09417647359289472,10605.535108500668,1.0337333264727335,11.797777610724282,0.0011214926876548193,0.0011512664220956093
22,2021-02-17,10159.893200918477,2.0,0.0,0.0,0.0,0.0,0.04765099121704493,0.396636477741554,0.11881551835531129,0.0,0.0,0.0,0.0,0.03280195818262989,0.0,0.0,1.2942597016893513,4.994778715030242,0.0,0.0,22.136864170067096,0.0,6.952482935319023,3.4851753617424555,0.0,0.0,0.0,0.0,0.0908862976762299,0.08449554375549372,0.044523211908957916,0.0,0.0,0.0,0.0,0.09473167987393598,0.0,0.0,0.10110405945752715,0.07856949113462142,0.0,0.0,0.2883828002212332,0.0,0.1221137758918197,0.09519314008018101,10433.732477386799,1.0269529680138336,-99.55654003984272,-0.009387224597469391,-0.009703886909488701
23,2021-02-18,10174.605246048306,2.0,0.0,0.0,0.0,0.0,0.047783650049569915,0.0,0.11742688757193055,0.0,0.0,0.0,0.0,0.035679224033660695,0.0,0.0,1.3081483210479468,5.1021267454494295,0.0,18.707199324120957,23.367479088561804,0.0,6.615380948531814,3.7867408944255616,0.0,0.0,0.0,0.0,0.0693288026530192,0.0,0.03371210489019221,0.0,0.0,0.0,0.0,0.07801525751729167,0.0,0.0,0.07772746627782917,0.06027973604828447,0.0,0.2852200593469099,0.22962651157095793,0.0,0.08756561679525997,0.07852444490025533,13799.671247038546,1.356285665470724,14.712045129827983,0.0014100462285873128,0.0014480511594844533
24,2021-02-21,10100.69050210516,2.0,0.0,0.0,0.0,0.0,0.03871682502224321,0.0,0.11839219183815419,0.0,0.0,0.0,0.0,0.035205830742794236,0.0,0.0,1.2658048163422466,5.022917415165456,0.0,17.49181250068275,23.082508025784264,0.0,5.427455179542053,3.7232948632301053,0.0,0.0,0.0,0.0,0.05692953917685631,0.0,0.035559743171122496,0.0,0.0,0.0,0.0,0.08132385228929252,0.0,0.0,0.07912521641806235,0.06275892408994238,0.0,0.28515405426165363,0.2406832881397579,0.0,0.07663485109008317,0.08183053136322921,12987.617497400402,1.2858148157983413,-73.91474394314531,-0.0053562684661062395,-0.007264630140992755
25,2021-02-22,10100.828340073851,2.0,0.0,0.0,0.0,0.0,0.039338638560912464,0.0,0.11765280919533878,0.0,0.0,0.0,0.0,0.03614531274608612,0.0,0.0,1.2704983458700958,4.165989349324303,0.0,16.37955467525993,22.324077844786373,0.0,5.408951892933174,3.8300423298138924,0.0,0.0,0.0,0.0,0.05982503547137614,0.0,0.03671972839492737,0.0,0.0,0.0,0.0,0.08621992127799756,0.0,0.0,0.08167971091508222,0.05380292294487421,0.0,0.2752845017416008,0.2407750939167063,0.0,0.07889795888216572,0.08679512645526989,12577.507111280695,1.2451956104808664,0.1378379686897052,1.0613029581249146e-05,1.3646390676076218e-05
26,2021-02-23,10076.73673459583,2.0,0.0,0.0,0.0,0.0,0.038508044966225785,0.0,0.11932284500134327,0.0,0.0,0.0,0.0,0.03609981527205884,0.0,0.0,1.2754221567439976,4.1411536214434035,0.0,14.03772498995217,22.07218969916424,0.0,4.283227905944498,3.8483894490523447,0.0,0.0,0.0,0.0,0.06108343380286822,0.0,0.038999526987758486,0.0,0.0,0.0,0.0,0.09185668945622398,0.0,0.0,0.08785895009452956,0.05662091986961333,0.0,0.2515317074242395,0.25291433365291693,0.0,0.0666471248016623,0.09248731391018769,11814.017610666575,1.17240510711233,-24.091605478020035,-0.001915451548933142,-0.002385111860820325
27,2021-02-24,9925.21423363673,2.0,0.0,0.0,0.0,0.0,0.03841772815348511,0.0,0.11919639279101199,0.0,0.0,0.0,0.0,0.034335646185090496,0.0,0.0,1.208214176844446,3.730662343610741,38.7291662718495,9.331857061698255,12.487476264993331,0.0,4.076375788749967,3.6688157532330496,0.0,0.0,0.0,0.0,0.05118881441496345,0.0,0.03257934516685892,0.0,0.0,0.0,0.0,0.07294766239195889,0.0,0.0,0.06921539464315601,0.04275185804857872,0.3448306019260286,0.1402513393367802,0.11983592696178265,0.0,0.05300586404177654,0.07339319306811593,13929.469605380247,1.4034427144326036,-151.5225009591002,-0.012825653892905511,-0.015036862126097558
28,2021-02-25,9935.08907247143,2.0,0.0,0.0,0.0,0.0,0.0385558347386797,0.0,0.12125768230545192,0.0,0.0,0.0,0.0,0.033878232839211125,0.0,0.0,1.2246965814680713,3.1618459372020915,35.53974793275779,7.803499779357459,11.625954549422847,0.0,3.1677247099966688,3.6328103145990744,0.0,0.0,0.0,0.0,0.055209715982649864,0.0,0.03543886631480098,0.0,0.0,0.0,0.0,0.07728485203917052,0.0,0.0,0.07538379962409336,0.03986539509994152,0.3451400863413532,0.1276100194521845,0.12183062834082535,0.0,0.04446003906087604,0.0777765977441047,12818.25733084489,1.2902005444885507,9.874838834698728,0.0007089170739770974,0.0009949245026100364
29,2021-02-28,10029.708425331963,2.0,0.0,0.0,0.0,0.0,0.039148596502455134,0.0,0.12063126973341354,0.0,0.0,0.0,0.0,0.03136873686276186,0.0,0.0,1.1540819442471564,2.702529849574285,33.49182905881167,7.069506767453165,11.878063940074718,0.0,3.0955613725168276,3.373961289024931,0.0,0.0,0.0,0.0,0.059267539613107885,0.0,0.037443505465007326,0.0,0.0,0.0,0.0,0.07660862431558925,0.0,0.0,0.07561085248452895,0.035483732914296025,0.34090593246908135,0.12133955872748603,0.13050262393252282,0.0,0.045658795003876713,0.07717883507450372,12247.539488024117,1.221126175222661,94.61935286053301,0.0073816081561140535,0.009523754862219479
30,2021-03-01,9991.953603081214,2.0,0.0,0.0,0.0,0.0,0.038783979021329115,0.0,0.12151920582170056,0.0,0.050451606161643535,0.0,0.0,0.030692961432262696,0.0,0.0,0.0,2.6414955786262078,30.820609183904917,6.978397842236008,11.603717315238283,4.135269177946611,2.7854399688767506,3.296517970632511,0.0,0.0,0.0,0.0,0.05911927232746497,0.0,0.038358633658975114,0.0,0.05532318237586247,0.0,0.0,0.0759047713808002,0.0,0.0,0.0,0.03575940436312816,0.32303773998931595,0.12380774552054864,0.131364700406981,0.038358633658975114,0.04255272647400553,0.07641318984394291,11910.344430963456,1.1919935684339715,-37.7548222507489,-0.003082645480560868,-0.0037642990852447145
31,2021-03-02,9941.535112174053,2.0,0.0,0.0,0.0,0.0,0.03815819028410996,0.0,0.11956317087358319,0.0,0.053395516234173615,0.0,0.0,0.032084178253696465,0.0,0.0,0.0,1.9112977152946569,29.96669486001143,6.774171895778063,11.142619773269272,4.115893170831705,2.641458290051698,0.0,0.0,0.0,0.0,0.0,0.06592712251738461,0.0,0.042662246735997,0.0,0.06356344195918097,0.0,0.0,0.08823661241451124,0.0,0.0,0.0,0.02859905071614219,0.35007994623703276,0.1332849664927572,0.14019942624550666,0.04266224673599699,0.04478493994549035,0.0,10654.835986476808,1.0717495704892972,-50.41849090716096,-0.004233168167335897,-0.005045909229563811
32,2021-03-03,9869.36730157062,2.0,0.0,0.0,0.0,0.0,0.0369874821981336,0.0,0.0,0.0,0.05309478995336675,0.0,0.0,0.031551578137446516,0.0,0.0,0.0,1.8722643095857667,29.421280052011827,6.770143491551309,10.815257055978925,4.086310990737051,1.747426080277168,0.0,0.0,0.0,0.0,0.0,0.06758380148110536,0.0,0.0,0.0,0.06735022312456869,0.0,0.0,0.09315012992944502,0.0,0.0,0.0,0.030194225112334022,0.37274687543533985,0.1437048998124382,0.14717168122067337,0.046032832156006225,0.032065331728089376,0.0,9802.992216506389,0.9932746362521467,-72.16781060343246,-0.0067732446276065105,-0.0072592220204562175
33,2021-03-04,9889.239687616533,2.0,0.0,0.0,0.0,0.0,0.037393750521943304,0.0,0.0,0.0,0.052364892559702,0.0,0.0,0.0,0.0,0.0,0.0,1.861761209649868,29.629917164785514,6.100518032150503,10.844818757794608,4.094094068463141,0.8536965686717671,0.0,0.0,0.0,0.0,0.0,0.07761541992171732,0.0,0.0,0.0,0.07689007638993546,0.0,0.0,0.0,0.0,0.0,0.0,0.03416005586964697,0.4266713076818217,0.14671287533175503,0.16771885689588908,0.05245068988489648,0.017780718024337786,0.0,8620.823220621698,0.8717377162388766,19.872386045912673,0.0020271755405917,0.0020135420477004696
34,2021-03-07,9825.91974651269,2.0,0.0,0.0,0.0,0.0,0.03543243830606139,0.0,0.12141480269233908,0.0,0.05463514800503584,0.0,0.0,0.0,0.0,0.0,0.0,1.8506102413026746,25.198114431164193,6.062331590757265,8.371428441481138,4.070238558989116,0.8521916257908252,0.0,0.0,0.0,0.0,0.0,0.07494309944615407,0.0,0.055439577515847466,0.0,0.08315853930323944,0.0,0.0,0.0,0.0,0.0,0.0,0.03607395332098661,0.3850348746536748,0.1537554664663468,0.13732053892159624,0.05543957751584746,0.018834372856307107,0.0,8103.830373036186,0.8247401344705985,-63.31994110384131,-0.007344999367621291,-0.006402912974506177
35,2021-03-08,9878.965452177878,2.0,0.0,0.0,0.0,0.0,0.03547397584718444,0.0,0.12018106742109477,0.0,0.049217871193858884,0.0,0.0,0.0,0.0,0.0,0.0,1.7127556159457518,24.63349497748119,6.019903409329701,8.002633210400838,4.091767101938049,0.8196810815541213,0.0,0.0,0.0,0.0,0.0,0.07725749423477875,0.0,0.05690818070542746,0.0,0.07931590955323893,0.0,0.0,0.0,0.0,0.0,0.0,0.034373714443051435,0.38505166860373824,0.1569768583077874,0.13455418495605664,0.05690818070542746,0.018653808490493713,0.0,7937.3184719304445,0.8034564459561517,53.04570566518597,0.006545757157218503,0.0053985486380562706
36,2021-03-09,9876.56605576668,2.0,0.0,0.0,0.0,0.0,0.03579178104634151,0.0,0.12125008907666954,0.0,0.04924736523204866,0.0,0.0,0.0,0.0,0.0,0.0,1.7195256985025795,24.434789818290753,5.997881692979185,7.954349476517394,3.8957275383197185,0.8132865841045095,0.0,0.0,0.0,0.0,0.0,0.07798055305924775,0.0,0.05723178559424531,0.0,0.07983911845175636,0.0,0.0,0.0,0.0,0.0,0.0,0.034718611374622885,0.3845422411265223,0.15784670490255376,0.13465248683064945,0.0545064624707098,0.018682036189692455,0.0,7890.521692433691,0.7989134733551053,-2.3993964111979373,-0.0003022930753860272,-0.00024287931998681245
37,2021-03-10,9917.813381066779,2.0,0.0,0.0,0.0,0.0,0.03259732609816832,0.0,0.0,0.0,0.04753876537709559,0.0,0.0,0.0,0.0,0.0,0.0,0.5770324805133396,22.6651372325319,5.964195210787885,8.006990754037503,3.9107573605483346,0.8425358244631223,0.0,0.0,0.0,0.0,0.0,0.08261209698781136,0.0,0.0,0.0,0.0885391940156224,0.0,0.0,0.0,0.0,0.0,0.0,0.013075213047646398,0.401782342236214,0.17787880773214537,0.15262248553373803,0.061650133341010376,0.021839727105812223,0.0,7005.347027651972,0.7063398713495922,41.24732530009854,0.005227452240534461,0.004176282026283314
38,2021-03-11,9890.556347990112,2.0,0.0,0.0,0.0,0.0,0.03333923206301488,0.0,0.0,0.0,0.047736807793123594,0.0,0.0,0.0,0.0,0.0,0.0,0.5552592261026985,22.47870439012622,5.943447473366683,6.7110090001936,3.900715896808114,0.8079478383124944,0.0,0.0,0.0,0.0,0.0,0.08651226787214332,0.0,0.0,0.0,0.09109002811330645,0.0,0.0,0.0,0.0,0.0,0.0,0.012853633957630192,0.41096035657762986,0.18216128225719375,0.1315233827719256,0.06353201555201428,0.021367032898156484,0.0,6779.159157599179,0.6854173738140414,-27.25703307666666,-0.003890889768783181,-0.0027482905787177565
