,date,capital,strat scalar,MMM units,AOS units,ABT units,ABBV units,ACN units,ADBE units,AMD units,AES units,AFL units,A units,APD units,ABNB units,AKAM units,ALB units,ARE units,ALGN units,ALLE units,LNT units,ALL units,GOOGL units,GOOG units,MO units,AMZN units,AMCR units,AEE units,AAL units,AEP units,AXP units,AIG units,AMT units,MMM w,AOS w,ABT w,ABBV w,ACN w,ADBE w,AMD w,AES w,AFL w,A w,APD w,ABNB w,AKAM w,ALB w,ARE w,ALGN w,ALLE w,LNT w,ALL w,GOOGL w,GOOG w,MO w,AMZN w,AMCR w,AEE w,AAL w,AEP w,AXP w,AIG w,AMT w,nominal,leverage,daily pnl,nominal ret,capital ret
10,2019-02-05,10729.264940233252,2.0,0.23915461889074746,6.407012678315805,10.203403508399571,4.298304598447002,9.279839967621147,3.3724395091687396,7.682550829949575,36.97788696046099,35.212898515352755,7.857699361504936,5.801112474843142,0.0,11.726621509279616,1.3981257804817873,7.8951895439355555,0.6999902617175687,8.27362510698585,27.528153077525484,12.414757958111153,0.0,0.0,4.820995892707939,0.0,14.915679244962957,15.557068049243277,0.0,16.80716226341355,14.078287852498327,0.0,7.437222823230016,0.00235540143726245,0.017412786648549675,0.04106840929987819,0.016283353718795218,0.0812107157511911,0.051460726185945854,0.010723731311036079,0.03256271443624738,0.09004968347030583,0.03464493298593143,0.052019370776595894,0.0,0.04787010811874583,0.0064095130482840655,0.052728220887137224,0.010207208993192178,0.041498620816779054,0.06336132042009128,0.058408654359681456,0.0,0.0,0.009564607012426228,0.0,0.0071810078291963154,0.056026652886350274,0.0,0.06690295719797244,0.08162500051044094,0.0,0.06842430189796346,16699.43516385043,1.5564379532869834,62.342114628505556,0.003656092969167029,0.005844432892948311
11,2019-02-06,10778.70839530566,2.0,0.23853694069596748,6.413250766807187,10.197423498317072,4.3514219327535075,9.332099321833901,3.394241141628566,7.734544535727384,37.08266504490495,35.24360736276557,7.894943067261301,5.759589256460268,0.0,11.895831990035546,1.389701129079747,7.977069681523696,0.701688789148488,8.261680265689877,27.73629788329504,11.986887150982053,0.0,0.0,4.820604234838272,0.0,14.984414868580313,15.617418922927747,0.0,16.841982180736057,14.000328085533255,0.0,7.566276191701319,0.00235540143726245,0.01741278664854968,0.04106840929987819,0.01628335371879522,0.08121071575119113,0.051460726185945875,0.01072373131103608,0.03256271443624739,0.09004968347030584,0.03464493298593144,0.05201937077659591,0.0,0.047870108118745834,0.006409513048284067,0.052728220887137245,0.010207208993192182,0.041498620816779054,0.0633613204200913,0.05840865435968147,0.0,0.0,0.009564607012426231,0.0,0.007181007829196317,0.05602665288635028,0.0,0.06690295719797246,0.08162500051044096,0.0,0.06842430189796346,16776.39083386676,1.5564379532869828,49.44345507240933,0.0029607860737374094,0.004608279816728457
12,2019-02-07,10781.425514527784,2.0,0.24185651955213514,6.472107706224464,10.305160528849383,4.347570542977913,9.453552327085308,3.4032587105722376,7.9378411124887025,36.81019008127805,35.216102602592464,7.998619269608853,5.888932152796679,0.0,12.063224676965541,1.4167700480529108,7.756037212590188,0.7153196748509909,8.163582903776009,27.427036817508256,12.019774624819517,0.0,0.0,4.876252555802427,0.0,14.682610402979732,15.435386399472794,0.0,16.65327746581771,14.080326153022796,0.0,7.491625085291778,0.0023554014372624502,0.017412786648549675,0.0410684092998782,0.01628335371879522,0.08121071575119113,0.051460726185945875,0.010723731311036083,0.03256271443624739,0.09004968347030584,0.03464493298593143,0.0520193707765959,0.0,0.047870108118745834,0.006409513048284066,0.05272822088713723,0.01020720899319218,0.041498620816779054,0.0633613204200913,0.05840865435968147,0.0,0.0,0.009564607012426231,0.0,0.0071810078291963154,0.05602665288635029,0.0,0.06690295719797244,0.08162500051044097,0.0,0.06842430189796347,16780.61986134768,1.556437953286983,2.717119222123058,0.00016196089188850278,0.00025208207908347554
13,2019-02-08,10844.297016809229,2.0,0.24329122611700146,6.51645794999117,10.281859770863262,4.345479525863333,9.483623327902759,3.379683283104932,7.852505062739872,36.78833988367935,35.619974004100754,7.995379010545483,5.934698622097874,0.0,12.043143373833729,1.4185233874219418,7.821892385715845,0.7140932204459661,8.152787712645038,27.42757954904348,12.072870930976551,0.0,0.0,4.892638068598369,0.0,14.768231527218324,15.360161052898475,0.0,16.631072758927278,14.144818584249538,0.0,7.516959803356801,0.0023554014372624507,0.01741278664854968,0.0410684092998782,0.016283353718795225,0.08121071575119113,0.05146072618594587,0.010723731311036084,0.03256271443624739,0.09004968347030583,0.03464493298593144,0.0520193707765959,0.0,0.04787010811874584,0.006409513048284067,0.05272822088713724,0.010207208993192178,0.041498620816779054,0.0633613204200913,0.058408654359681476,0.0,0.0,0.00956460701242623,0.0,0.007181007829196316,0.05602665288635028,0.0,0.06690295719797246,0.08162500051044098,0.0,0.06842430189796346,16878.47545367869,1.5564379532869828,62.87150228144575,0.0037466734125992185,0.005831464697940683
14,2019-02-11,10910.810879081806,2.0,0.24345547874114892,6.502306688047739,10.315382612495414,4.366652167120436,9.55837895578314,3.3821200914815446,7.931638241725492,37.14340779821685,35.77163791241645,8.014813225242115,5.912650963341749,0.0,11.865861305863412,1.429871093777442,7.791581586311456,0.7087493130658797,8.19203658855998,27.644961282863132,12.137732313573753,0.0,0.0,4.917612284749954,0.0,14.902218590753696,15.391034516728572,0.0,16.718453442137893,14.111414324298009,0.0,7.538582061275901,0.00235540143726245,0.01741278664854968,0.0410684092998782,0.01628335371879522,0.08121071575119111,0.05146072618594586,0.01072373131103608,0.032562714436247385,0.09004968347030583,0.03464493298593143,0.052019370776595894,0.0,0.04787010811874583,0.0064095130482840655,0.05272822088713723,0.010207208993192178,0.04149862081677906,0.0633613204200913,0.05840865435968146,0.0,0.0,0.009564607012426233,0.0,0.0071810078291963154,0.056026652886350274,0.0,0.06690295719797246,0.08162500051044097,0.0,0.06842430189796346,16982.00015333943,1.5564379532869828,66.51386227257657,0.003940750600083334,0.006133533798408154
15,2019-02-12,11045.351561173253,2.0,0.23970457052826333,6.424682195257988,10.231114509657225,4.411648393073849,9.595313093615948,3.3847884988125774,8.078703061611275,37.55764670189763,35.71697188096798,8.00942044407013,5.853494259713807,0.0,11.870104781699135,1.4548803898719513,7.955491657392341,0.6899821182410257,8.156677906628289,27.967169943414106,12.237145208489729,0.0,0.0,4.901060577409415,0.0,15.085977128601673,15.707350836702716,0.0,16.88034391350532,14.073141537800135,0.0,7.649227342299479,0.0023554014372624502,0.017412786648549675,0.04106840929987819,0.01628335371879522,0.08121071575119111,0.05146072618594587,0.010723731311036084,0.03256271443624739,0.09004968347030584,0.03464493298593143,0.0520193707765959,0.0,0.047870108118745834,0.006409513048284066,0.05272822088713724,0.01020720899319218,0.04149862081677906,0.0633613204200913,0.05840865435968147,0.0,0.0,0.00956460701242623,0.0,0.0071810078291963154,0.05602665288635028,0.0,0.06690295719797244,0.08162500051044096,0.0,0.06842430189796346,17191.40437720768,1.556437953286983,134.54068209144737,0.007922546277035031,0.01233095171224981
16,2019-02-13,11099.410561509236,2.0,0.23725973390792204,6.389581351933318,10.375181524589498,4.386047619252327,9.556854727111705,3.41625483076016,8.107583697251554,38.05153790607022,35.833199765836355,8.029866626193892,5.859908806966926,0.0,11.75191303068636,1.4391036678257414,7.878532640730656,0.7001591516637179,8.132788847797979,28.135344999757518,12.154442355847001,0.0,0.0,4.991386925372465,0.0,15.159812066145033,15.813518155212858,0.0,17.122889337928328,14.068391754945605,0.0,7.637542486584441,0.00235540143726245,0.017412786648549675,0.04106840929987819,0.016283353718795218,0.08121071575119111,0.051460726185945854,0.01072373131103608,0.032562714436247385,0.09004968347030583,0.03464493298593144,0.052019370776595894,0.0,0.047870108118745834,0.0064095130482840655,0.052728220887137224,0.01020720899319218,0.041498620816779054,0.06336132042009128,0.05840865435968146,0.0,0.0,0.00956460701242623,0.0,0.0071810078291963154,0.056026652886350274,0.0,0.06690295719797244,0.08162500051044096,0.0,0.06842430189796347,17275.543857047356,1.5564379532869828,54.05900033598251,0.00314453660386547,0.004894276115756373
17,2019-02-14,11034.63756114924,2.0,0.23973106413465942,6.393325069274155,10.371804181161401,4.375074785616818,9.511916666990164,3.3974935082222855,7.962697043293066,37.785137335435834,35.93195660081835,8.00684639409204,5.837594058040417,0.0,11.615656032824733,1.4540109471954423,7.868826438429615,0.699126800605616,8.269644475013624,27.98362318872023,12.183313455533307,0.0,0.0,4.948120080334973,0.0,15.071343718481323,15.955810770432562,0.0,17.065872357133628,14.109602195675162,0.0,7.50269957727257,0.0023554014372624494,0.017412786648549672,0.041068409299878185,0.016283353718795218,0.0812107157511911,0.051460726185945854,0.010723731311036079,0.032562714436247385,0.09004968347030581,0.03464493298593143,0.052019370776595894,0.0,0.04787010811874583,0.0064095130482840655,0.052728220887137224,0.010207208993192177,0.041498620816779054,0.06336132042009127,0.05840865435968145,0.0,0.0,0.009564607012426228,0.0,0.0071810078291963154,0.056026652886350274,0.0,0.06690295719797244,0.08162500051044096,0.0,0.06842430189796345,17174.72870093879,1.5564379532869832,-64.7730003599957,-0.003749404412155289,-0.005835715329300161
18,2019-02-15,11152.742219061225,2.0,0.2377377178876547,6.392931100301432,10.304504204800159,4.403852204640331,9.530405752298872,3.442989446962747,7.860998201065005,38.505542651310236,35.815419898857414,7.960251435626973,5.816697230536453,0.0,11.855553854163853,1.4524161368611403,7.895843190689835,0.6949417790889965,8.369110186955231,28.22024991325023,12.163672773862103,0.0,0.0,5.04212169747587,0.0,15.2326535833755,15.976152633846258,0.0,17.26593655672134,14.159686415845055,0.0,7.496434404741141,0.00235540143726245,0.017412786648549672,0.0410684092998782,0.016283353718795218,0.08121071575119111,0.05146072618594587,0.010723731311036083,0.0325627144362474,0.09004968347030581,0.03464493298593144,0.05201937077659591,0.0,0.04787010811874583,0.006409513048284066,0.05272822088713724,0.01020720899319218,0.04149862081677906,0.0633613204200913,0.058408654359681476,0.0,0.0,0.00956460701242623,0.0,0.007181007829196316,0.056026652886350274,0.0,0.06690295719797244,0.08162500051044096,0.0,0.06842430189796346,17358.551272972978,1.556437953286983,118.10465791198457,0.006876653481316917,0.01070308446992471
19,2019-02-19,11154.25349338342,2.0,0.24650004076666632,6.569743699971735,10.696814316240243,4.575000805966594,9.84491816581678,3.5848561637861422,8.04147973281456,39.23580755226268,37.07057670452856,8.31872756449213,5.9826912738190385,0.0,12.19988420780539,1.4708881837758585,8.11925033486805,0.7182139580338928,9.007118289224376,29.087380879981126,12.552890793558047,0.0,0.0,5.190074929745103,0.0,0.0,16.432602807819308,0.0,17.683045323127256,14.770988522767208,0.0,7.7655871178733165,0.0023724379326309553,0.017538732423396267,0.04136545495577387,0.016401130364349283,0.0817981086095296,0.051832938926185054,0.010801295498576825,0.0327982388461857,0.09070100811972961,0.034895517973704465,0.05239562416393273,0.0,0.04821635010635483,0.0064558727208366895,0.053109601350238796,0.010281037201830786,0.04179877817006917,0.06381960953582429,0.05883112110090747,0.0,0.0,0.009633787314556875,0.0,0.0,0.056431890735538524,0.0,0.06738686278723255,0.08221538986876903,0.0,0.06891921129384662,17830.587614369677,1.5985460277504528,1.5112743221948863,8.706223799610798e-05,0.0001355069715152465
20,2019-02-20,11193.22013949505,2.0,0.2472188198984907,6.532384885155322,10.657451156914572,4.62140202034775,9.865082695520115,3.593337502881273,16.211053452907812,39.44174209741143,37.10163248558056,8.237277119337604,5.91808538266885,0.0,12.354707543329162,1.481730396968426,8.191077989219178,0.7248407937067106,9.045777750576757,29.176079729736774,12.538441038587854,0.0,0.0,5.0514769173029395,0.0,0.0,16.41739806201574,0.0,17.6478582010292,14.783718721529493,0.0,7.8328528083308235,0.0023468628827706746,0.017349663638900368,0.04091953240562567,0.016224325011061056,0.08091631917369578,0.05127417615342328,0.021464927976116318,0.03244467149578915,0.08972324479318079,0.0345193418049614,0.051830795604237985,0.0,0.04769657441861607,0.006386277953169185,0.05253707606563178,0.010170206888659793,0.04134818436481296,0.06313162960029345,0.058196917425946265,0.0,0.0,0.009529934401262784,0.0,0.0,0.055823550934770455,0.0,0.06666042760761959,0.08132910211124508,0.0,0.06817625728821043,18087.86607610327,1.6159662591000603,38.966646111630325,0.0021853820499010018,0.003493433794986388
21,2019-02-21,11204.417762168978,2.0,0.24837132429236772,6.521519630616913,10.724899637311154,4.698867254038009,9.886094424819301,3.6016767592595262,16.247623276635128,39.093682679555975,37.30583033696289,8.316446753718441,5.889853503626041,0.0,12.548566154936033,1.3760345036415271,8.167803181400451,0.7358884746311243,9.026091265032283,28.910841612339695,12.60801683113455,0.0,0.0,5.070582297836735,0.0,0.0,16.249170840073674,0.0,17.528361648586444,14.82210550392101,0.0,7.848682991969176,0.002346862882770674,0.017349663638900364,0.040919532405625667,0.016224325011061056,0.08091631917369577,0.05127417615342327,0.02146492797611631,0.03244467149578914,0.08972324479318078,0.034519341804961405,0.05183079560423797,0.0,0.047696574418616064,0.006386277953169184,0.05253707606563177,0.010170206888659793,0.041348184364812954,0.06313162960029345,0.058196917425946244,0.0,0.0,0.009529934401262782,0.0,0.0,0.055823550934770455,0.0,0.06666042760761956,0.08132910211124507,0.0,0.06817625728821042,18105.961056526474,1.6159662591000605,11.197622673927459,0.0006190681989138128,0.001000393321526566
22,2019-02-22,11341.967565476774,2.0,0.24952289894233182,6.530823875308821,10.71538659817965,4.681060844458552,9.88538801601713,3.629838815855161,16.150011292256867,39.09953978587708,37.88000609446682,8.361645379340011,5.914163973711746,0.0,12.513514278723239,1.3941768457412678,8.19369154815072,0.7338948664188962,8.98716438718304,29.233726383024756,12.770896812382736,0.0,0.0,5.020207144736271,0.0,0.0,16.225328517933743,0.0,17.619789577350865,14.888159599136968,0.0,7.939639726855992,0.0023468628827706733,0.017349663638900364,0.04091953240562566,0.016224325011061053,0.08091631917369575,0.051274176153423265,0.021464927976116308,0.03244467149578913,0.08972324479318076,0.03451934180496139,0.051830795604237964,0.0,0.04769657441861604,0.006386277953169183,0.052537076065631766,0.01017020688865979,0.04134818436481294,0.06313162960029342,0.058196917425946244,0.0,0.0,0.00952993440126278,0.0,0.0,0.055823550934770434,0.0,0.06666042760761955,0.08132910211124507,0.0,0.06817625728821042,18328.236897617728,1.615966259100061,137.549803307797,0.0075969346713145565,0.012276390101431733
23,2019-02-25,11302.445892884421,2.0,0.23896104052401257,6.272259369298938,10.224072931636194,4.4940936436338905,9.512563433790307,3.5004031044162898,15.336920793367458,38.09919280087537,36.33323512726626,7.9613557837374325,5.664087156325149,0.0,12.109716203191004,1.3079555228869322,7.93358808274478,0.684431796856608,8.754922635306345,28.371980428500844,12.259399998085273,0.0,0.0,4.804241325733114,0.0,14.816755435544263,15.916489379675296,0.0,17.170619963054058,14.410140823034604,0.0,7.753595904820294,0.002330190426214232,0.01722640909539378,0.04062883407324705,0.01610906503746381,0.08034147782866673,0.05090991692010323,0.02131243799393787,0.032214179812626566,0.08908583776275757,0.034274111361024796,0.051462582065074036,0.0,0.047357730990342725,0.006340908902206192,0.05216384500695457,0.010097956254093097,0.04105444082633395,0.06268313328652259,0.05778347802791998,0.0,0.0,0.009462232355925042,0.0,0.007104145997979289,0.0554269722788042,0.0,0.06618686219760728,0.08075132829596221,0.0,0.06769192320283916,17781.883934186022,1.5732775102582708,-39.521672592352104,-0.0021563270276961886,-0.0034845517203425636
24,2019-02-26,11267.413273352102,2.0,0.2395856581533138,6.319161273744548,10.20699041000606,4.46792080229994,9.502475834123615,3.4548207523266004,15.60514894778702,38.068967919563825,36.25764539771291,8.01650268931059,5.637816108603813,0.0,12.061774770461847,1.312068564485735,7.903187848242417,0.6890339155109747,8.733692384181724,28.2093761804502,12.326613661846208,0.0,0.0,4.765448626374156,0.0,14.770829999510665,16.016295858993658,0.0,17.1940207799325,14.364133968314341,0.0,7.738888019762127,0.002330190426214232,0.01722640909539378,0.040628834073247036,0.01610906503746381,0.08034147782866671,0.05090991692010323,0.021312437993937863,0.03221417981262657,0.08908583776275755,0.03427411136102479,0.05146258206507403,0.0,0.04735773099034271,0.00634090890220619,0.05216384500695456,0.010097956254093095,0.04105444082633394,0.06268313328652257,0.05778347802791996,0.0,0.0,0.009462232355925044,0.0,0.007104145997979289,0.0554269722788042,0.0,0.06618686219760728,0.08075132829596218,0.0,0.06769192320283915,17726.76790175039,1.573277510258271,-35.0326195323204,-0.0019701298052547437,-0.003099560914896795
