,date,capital,strat scalar,MMM units,AOS units,ABT units,ABBV units,ACN units,ADBE units,AMD units,AES units,AFL units,A units,APD units,ABNB units,AKAM units,ALB units,ARE units,ALGN units,ALLE units,LNT units,ALL units,GOOGL units,GOOG units,MO units,AMZN units,AMCR units,AEE units,AAL units,AEP units,AXP units,AIG units,AMT units,MMM w,AOS w,ABT w,ABBV w,ACN w,ADBE w,AMD w,AES w,AFL w,A w,APD w,ABNB w,AKAM w,ALB w,ARE w,ALGN w,ALLE w,LNT w,ALL w,GOOGL w,GOOG w,MO w,AMZN w,AMCR w,AEE w,AAL w,AEP w,AXP w,AIG w,AMT w,nominal,leverage,daily pnl,nominal ret,capital ret
0,2019-01-22,10000.0,2.0,-4.430255905073125,-6.305677531337456,9.725381335177055,0.900209224215294,9.133890787706177,3.2846186317302983,8.446772378551243,3.4309488035821913,31.724575809094123,3.0138535036129697,5.7568434973851605,0.0,11.549659066298867,-3.0931284905300838,7.676256687310967,-0.24498654091084182,8.360598163733115,26.602073168070223,11.98870014276728,0.0,0.0,-7.349973238979133,0.0,-30.073375465431305,14.770000142567797,0.0,16.204172298481037,13.656339635705944,0.0,7.257928231648218,0.04529844051190389,0.017625156948160615,0.0415692889444517,0.004120487299488113,0.08220118007972155,0.05208835288688038,0.010854520372973023,0.00299635060863735,0.08659055236325962,0.013487488636501219,0.052653810833800545,0.0,0.048453942826468095,0.014272906834400249,0.053371306241237385,0.0034438994772207237,0.04200474741869399,0.06413408947038457,0.059121019570178686,0.0,0.0,0.014521888696850041,0.0,0.01488234468830871,0.05670996666603546,0.0,0.06771892085455206,0.08262051754996026,0.0,0.06925882021993177,15376.840099639485,1.5376840099639484,,,
1,2019-01-23,10021.108633989534,2.0,-4.438913552068607,-6.411433355175363,9.966171814271986,0.9042512398112238,9.187088385619388,3.2742309719080174,8.44750257776394,3.3818633676600403,31.624712770547212,3.0063053498862633,5.826630439879719,0.0,11.602817197141432,-3.160459284619755,7.728496952649003,-0.2443056568450045,8.352834694975053,26.35279369216574,12.009811292789028,0.0,0.0,-7.409975380760734,0.0,-29.70144139227157,14.688157232895062,0.0,16.10553452950604,13.701636048724502,0.0,7.22455453621033,0.04529844051190389,0.017625156948160615,0.04156928894445169,0.004120487299488114,0.08220118007972153,0.05208835288688038,0.010854520372973025,0.00299635060863735,0.08659055236325962,0.01348748863650122,0.05265381083380055,0.0,0.048453942826468095,0.01427290683440025,0.05337130624123739,0.0034438994772207233,0.042004747418694,0.06413408947038458,0.05912101957017869,0.0,0.0,0.014521888696850045,0.0,0.014882344688308709,0.05670996666603548,0.0,0.06771892085455207,0.08262051754996026,0.0,0.06925882021993177,15409.29850859737,1.5376840099639484,21.108633989533946,0.0006252282259453076,0.0009614034456142262
2,2019-01-24,10074.394255454577,2.0,-4.457186560142545,-6.456638781265023,9.884842140426235,0.9362635817705524,9.129524890133002,3.3266528743366783,8.064744477860675,3.3934306573407453,32.00110807103658,3.0000986586064453,5.844513201442406,0.0,11.624770271801221,-3.172972203540872,7.80426518185518,-0.24176488154944545,8.339582423137388,26.324022424992066,12.023278690329613,0.0,0.0,-7.684912054757287,0.0,-14.58342235975883,14.626652776892206,0.0,16.037069037321437,13.773112581593864,0.0,7.269107397622962,0.0456459778338626,0.017760380142947108,0.04188821558281325,0.0041521003772242585,0.08283184148139262,0.052487983568709026,0.010937798095096327,0.0030193391189349953,0.08725488977388955,0.013590966937910877,0.053057779804946276,0.0,0.048825689697617566,0.014382410997495886,0.05378077995889537,0.003470321658379338,0.0423270149683596,0.06462613708723224,0.05957460606412186,0.0,0.0,0.01463330309104225,0.0,0.00732435487955793,0.05714505515298464,0.0,0.06823847190606211,0.08325439617985725,0.0,0.06979018564066694,15373.288478897459,1.5259764596341763,53.28562146504434,0.0027635304532878852,0.004249436589069204
3,2019-01-25,10120.815394927891,2.0,-4.4004664682427475,-6.322868081935866,9.889914452071357,1.0029400180975867,9.068914878175992,3.309373521863656,7.702906068594846,3.4133602030636725,31.986369121306247,2.9537664196352846,5.7105260686020065,0.0,11.523075760845881,-3.0810343705755594,7.705188701732048,-0.23587749679006956,8.25959055381242,26.948457647331956,12.0926969366742,0.0,0.0,-7.561518342972685,0.0,-14.650620353622738,14.869233972931093,0.0,16.310256206134344,13.692400019550533,0.0,7.225830286893917,0.04564597783386259,0.017760380142947105,0.04188821558281324,0.0041521003772242585,0.08283184148139262,0.05248798356870902,0.010937798095096325,0.003019339118934995,0.08725488977388955,0.013590966937910873,0.05305777980494626,0.0,0.048825689697617566,0.01438241099749589,0.05378077995889536,0.0034703216583793386,0.0423270149683596,0.06462613708723224,0.05957460606412187,0.0,0.0,0.014633303091042254,0.0,0.007324354879557928,0.057145055152984646,0.0,0.0682384719060621,0.08325439617985723,0.0,0.06979018564066693,15444.126044963135,1.5259764596341767,46.42113947331297,0.007356528736877504,0.011225889677097412
4,2019-01-28,10064.643926482137,2.0,-4.437199090540312,-6.209502373166271,10.13413556828151,1.041333407144173,8.995476284013902,3.3331897290364676,8.324439142224133,3.3965553958835173,31.956636319538458,2.9526074077272355,5.715061440739073,0.0,11.536691485756027,-3.0436640587108377,7.610237991695485,-0.2406366902368848,8.204976712296672,26.886220262684347,11.978309096875051,0.0,0.0,-7.34359499182668,0.0,-14.569308045593026,14.847903843743861,0.0,16.209179519492388,13.669311237078825,0.0,7.158358877940401,0.045645977833862594,0.017760380142947108,0.041888215582813255,0.0041521003772242585,0.08283184148139264,0.052487983568709026,0.010937798095096325,0.0030193391189349953,0.08725488977388957,0.013590966937910877,0.05305777980494627,0.0,0.04882568969761757,0.014382410997495888,0.053780779958895374,0.0034703216583793386,0.042327014968359604,0.06462613708723224,0.05957460606412187,0.0,0.0,0.014633303091042254,0.0,0.007324354879557929,0.057145055152984646,0.0,0.0682384719060621,0.08325439617985725,0.0,0.06979018564066694,15358.409706411829,1.5259764596341765,-56.17146844575542,-0.0037297699099250307,-0.005691541082397481
5,2019-01-29,10070.969313317448,2.0,-4.355448721148203,-6.25754610551472,10.047380085088603,1.0375496107385982,9.014157447936597,3.3853971394188536,8.732091446174762,3.364766272618177,32.13962628451268,2.9428152443530036,5.601292651341878,0.0,11.693256235825116,-2.9977468404499263,7.507406267785099,-0.24020231067243672,8.137715017152681,26.85311589600639,11.945783338343482,0.0,0.0,-7.250576261020084,0.0,-14.578464505571576,14.899072208945482,0.0,16.194078107761104,13.599323583474185,0.0,7.104097074239676,0.0456459778338626,0.017760380142947115,0.041888215582813255,0.004152100377224259,0.08283184148139265,0.05248798356870904,0.01093779809509633,0.003019339118934996,0.08725488977388957,0.013590966937910879,0.05305777980494628,0.0,0.04882568969761758,0.01438241099749589,0.053780779958895374,0.003470321658379339,0.04232701496835961,0.06462613708723226,0.05957460606412188,0.0,0.0,0.014633303091042257,0.0,0.007324354879557932,0.05714505515298465,0.0,0.06823847190606212,0.08325439617985726,0.0,0.06979018564066695,15368.06209782059,1.5259764596341763,6.325386835311079,0.0028032268296504666,0.004277658153061556
6,2019-01-30,10226.412621275278,2.0,-4.521913263797851,-6.551236707967802,10.26125632782223,1.0679744728651588,9.341718432467063,3.4917103057436574,7.6471633873163185,3.478104204642724,33.56867330733653,3.014243685675338,5.857324153947728,0.0,12.184441354763289,-3.074782630644576,7.808121297748422,-0.2406163817919582,8.460700612764064,27.787953156733945,12.467988617739197,0.0,0.0,-7.315217770441738,0.0,0.0,15.54245650510595,0.0,16.969176377981604,14.04747985985017,0.0,7.417407842005644,0.045982771974147046,0.017891423276323287,0.04219728346184108,0.004182736221679421,0.08344300768187235,0.052875260742738,0.011018501510399438,0.00304161700125992,0.08789869098007624,0.013691246485917238,0.05344926116174507,0.0,0.049185945013986446,0.014488530133879593,0.054177595897771935,0.003495927068864757,0.04263932048340325,0.0651029743752715,0.06001417115143754,0.0,0.0,0.014741273408865378,0.0,0.0,0.057566694049445734,0.0,0.06874196243404633,0.08386868015660436,0.0,0.07030512532842412,16025.137684407075,1.5670341377647903,155.44330795783057,0.013545966010227258,0.020670825254611478
7,2019-01-31,10376.744568772996,2.0,-4.5647928021926045,-6.6392083966678115,10.22662618129944,1.0670728566667775,9.512380797784687,3.469410915869841,7.339970980324343,3.478200968767319,33.833634147766645,3.0340218174556113,5.928607255114464,0.0,12.285692061092586,-3.0998867632283273,7.781539773456258,-0.22834411470634822,8.590074714826688,27.473627691794736,12.574963947358299,0.0,0.0,-7.189617860194741,0.0,0.0,15.452514105339352,0.0,16.792082425164683,14.249819436977397,0.0,7.423242177053068,0.04598277197414704,0.017891423276323287,0.04219728346184108,0.004182736221679422,0.08344300768187235,0.05287526074273801,0.011018501510399436,0.0030416170012599205,0.08789869098007624,0.013691246485917236,0.05344926116174507,0.0,0.04918594501398644,0.014488530133879593,0.05417759589777193,0.0034959270688647574,0.04263932048340325,0.0651029743752715,0.06001417115143754,0.0,0.0,0.014741273408865378,0.0,0.0,0.057566694049445734,0.0,0.0687419624340463,0.08386868015660436,0.0,0.07030512532842412,16260.712978132666,1.5670341377647905,150.33194749771883,0.011529231573698,0.01806669945818044
8,2019-02-01,10389.79515050726,2.0,-4.596695899910512,-6.604777244213988,10.327225211917117,1.0656274803690438,9.451096528445131,3.4799529390398054,7.319217665504229,3.4220278146134184,33.706597095727695,3.038237877402389,5.882388601311826,0.0,12.222290336000482,-3.082024380892852,7.8551433195867,-0.23326951163855023,8.512637465189885,27.701280578133023,12.456111279255339,0.0,0.0,-7.220607052656148,0.0,0.0,15.582064596211591,0.0,16.815323326477756,14.21790181024145,0.0,7.537681858141041,0.045982771974147046,0.017891423276323284,0.04219728346184109,0.004182736221679421,0.08344300768187234,0.052875260742737996,0.011018501510399438,0.0030416170012599196,0.08789869098007626,0.013691246485917236,0.053449261161745074,0.0,0.04918594501398643,0.014488530133879593,0.05417759589777193,0.003495927068864757,0.04263932048340326,0.0651029743752715,0.06001417115143753,0.0,0.0,0.014741273408865375,0.0,0.0,0.05756669404944572,0.0,0.06874196243404632,0.08386868015660436,0.0,0.0703051253284241,16281.163685227946,1.5670341377647905,13.05058173426349,0.0004869002986647836,0.0007629893896955881
9,2019-02-04,10466.013690952586,2.0,-4.60613230435434,-6.504689371240437,10.38289552434349,1.1003735612566756,9.410357293072092,3.4042004466009814,7.489019905121618,3.41640789534467,33.89729048917288,3.0609284301435027,5.890387709693891,0.0,12.032801837401784,-3.0803838660751435,7.89463777346506,-0.23446186982449665,8.523014883723535,27.84774175083396,12.550312679145787,0.0,0.0,-7.286907186030663,0.0,0.0,15.664523156005393,0.0,16.86195292704063,14.272347601223089,0.0,7.570321592078165,0.04598277197414704,0.017891423276323284,0.042197283461841074,0.004182736221679419,0.08344300768187235,0.052875260742737996,0.011018501510399436,0.0030416170012599188,0.08789869098007624,0.013691246485917232,0.05344926116174505,0.0,0.049185945013986425,0.014488530133879591,0.054177595897771914,0.0034959270688647566,0.04263932048340324,0.06510297437527147,0.06001417115143753,0.0,0.0,0.014741273408865373,0.0,0.0,0.05756669404944572,0.0,0.06874196243404629,0.08386868015660434,0.0,0.07030512532842412,16400.600740036385,1.5670341377647912,76.2185404453264,0.006173043908584493,0.009673370538672893
